id,state,priority,created_at,updated_at,started_at,started_move,finished_move,started_dispense,finished_dispense,collected_at,ticket_item_failed,ingredient_id,ticket_id,mass,actual_mass,item_cost,location,ticket_id_counts,move_no_in_sequence,priority_list,ingredient_list
dd8d8217-4044-4764-9dfe-5e2ef92ae207,TICKETITEM_DONE,10,2021-09-21 10:05:43.879242,2021-09-21 12:12:45.070094,2021-09-21 12:05:49.453264+00:00,2021-09-21 12:05:49.453264,2021-09-21 12:06:03.332030,2021-09-21 12:06:03.332030,2021-09-21 12:06:24.899826,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,9550a046-e342-4526-966e-fefc2bcfc8a5,96000,106724,0.0,nan,7,0,"10, 40, 100, 120, 130, 140, 150",nan
e503a4ea-2bdf-4b6d-b276-a60e13a1f617,TICKETITEM_DONE,40,2021-09-21 10:05:43.885011,2021-09-21 12:12:45.070839,2021-09-21 12:06:25.059332+00:00,2021-09-21 12:06:25.059333,2021-09-21 12:06:34.155947,2021-09-21 12:06:34.155948,2021-09-21 12:07:01.562205,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,9550a046-e342-4526-966e-fefc2bcfc8a5,56000,58388,0.0,nan,7,1,"10, 40, 100, 120, 130, 140, 150",nan
5a443ccd-fb92-459e-a7ce-b7013cf9c517,TICKETITEM_DONE,100,2021-09-21 10:05:43.889772,2021-09-21 12:12:45.072047,2021-09-21 12:07:01.748462+00:00,2021-09-21 12:07:01.748462,2021-09-21 12:07:11.085241,2021-09-21 12:07:11.085241,2021-09-21 12:07:19.861681,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,9550a046-e342-4526-966e-fefc2bcfc8a5,32000,34041,0.0,nan,7,2,"10, 40, 100, 120, 130, 140, 150",nan
50c0a740-f181-43a0-b021-091d649dc95d,TICKETITEM_DONE,120,2021-09-21 10:05:43.894827,2021-09-21 12:12:45.072528,2021-09-21 12:07:20.797609+00:00,2021-09-21 12:07:20.797609,2021-09-21 12:07:30.615835,2021-09-21 12:07:30.615835,2021-09-21 12:07:42.552648,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,9550a046-e342-4526-966e-fefc2bcfc8a5,12000,12924,0.0,nan,7,3,"10, 40, 100, 120, 130, 140, 150",nan
4c26cc93-6ff3-4f7c-97ce-9d53edb5aa4d,TICKETITEM_DONE,130,2021-09-21 10:05:43.899560,2021-09-21 12:12:45.073412,2021-09-21 12:07:42.627423+00:00,2021-09-21 12:07:42.627424,2021-09-21 12:07:50.740200,2021-09-21 12:07:50.740200,2021-09-21 12:07:57.246296,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,9550a046-e342-4526-966e-fefc2bcfc8a5,1000,1215,0.0,nan,7,4,"10, 40, 100, 120, 130, 140, 150",nan
97fbc650-fbec-4903-ab35-cc2bed560650,TICKETITEM_DONE,140,2021-09-21 10:05:43.904173,2021-09-21 12:12:45.073807,2021-09-21 12:10:56.431994+00:00,2021-09-21 12:10:56.431994,2021-09-21 12:11:07.484982,2021-09-21 12:11:07.484983,2021-09-21 12:11:24.843234,None,False,d540dc34-5e97-4032-9c6b-ec8e0bf63864,9550a046-e342-4526-966e-fefc2bcfc8a5,40000,43672,0.0,nan,7,5,"10, 40, 100, 120, 130, 140, 150",nan
46c6f420-3a02-40b0-b7ac-b3723154c404,TICKETITEM_DONE,150,2021-09-21 10:05:43.908219,2021-09-21 12:12:45.075122,2021-09-21 12:11:36.192667+00:00,2021-09-21 12:11:36.192667,2021-09-21 12:11:49.078195,2021-09-21 12:11:49.078195,2021-09-21 12:12:17.193335,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,9550a046-e342-4526-966e-fefc2bcfc8a5,6000,6213,0.0,nan,7,6,"10, 40, 100, 120, 130, 140, 150",nan
62ce9796-893b-4aaa-b4db-a35591eec243,TICKETITEM_DONE,10,2021-09-21 10:11:20.094738,2021-09-21 12:18:15.469365,2021-09-21 12:12:50.773407+00:00,2021-09-21 12:12:50.773407,2021-09-21 12:13:03.745494,2021-09-21 12:13:03.745494,2021-09-21 12:13:25.213257,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,0bae52dd-93fd-4f49-b678-8e32ae553d40,120000,125565,0.0,nan,7,0,"10, 40, 90, 100, 130, 140, 150",nan
1a16e60c-a543-40cd-bf38-036777e13b5f,TICKETITEM_DONE,40,2021-09-21 10:11:20.100193,2021-09-21 12:18:15.469982,2021-09-21 12:14:01.720416+00:00,2021-09-21 12:14:01.720416,2021-09-21 12:14:12.830336,2021-09-21 12:14:12.830337,2021-09-21 12:15:27.113498,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,0bae52dd-93fd-4f49-b678-8e32ae553d40,70000,75704,0.0,nan,7,1,"10, 40, 90, 100, 130, 140, 150",nan
34f34528-016b-4559-b406-63083257ec0b,TICKETITEM_DONE,90,2021-09-21 10:11:20.105004,2021-09-21 12:18:15.470378,2021-09-21 12:15:27.251540+00:00,2021-09-21 12:15:27.251540,2021-09-21 12:15:38.673671,2021-09-21 12:15:38.673671,2021-09-21 12:15:58.051681,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,0bae52dd-93fd-4f49-b678-8e32ae553d40,50000,61352,0.0,nan,7,2,"10, 40, 90, 100, 130, 140, 150",nan
44c615d6-c94e-4955-8a49-5c68a10c1b2b,TICKETITEM_DONE,100,2021-09-21 10:11:20.110034,2021-09-21 12:18:15.470734,2021-09-21 12:16:04.572341+00:00,2021-09-21 12:16:04.572341,2021-09-21 12:16:14.780640,2021-09-21 12:16:14.780641,2021-09-21 12:16:23.827967,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,0bae52dd-93fd-4f49-b678-8e32ae553d40,40000,44423,0.0,nan,7,3,"10, 40, 90, 100, 130, 140, 150",nan
c7494e48-c069-4ea5-8138-2e84690aa7bd,TICKETITEM_DONE,130,2021-09-21 10:11:20.114946,2021-09-21 12:18:15.472363,2021-09-21 12:16:27.332188+00:00,2021-09-21 12:16:27.332188,2021-09-21 12:16:36.240156,2021-09-21 12:16:36.240157,2021-09-21 12:16:44.471686,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,0bae52dd-93fd-4f49-b678-8e32ae553d40,2000,2146,0.0,nan,7,4,"10, 40, 90, 100, 130, 140, 150",nan
98b04dec-d19d-4d58-ac1b-f36659a53c44,TICKETITEM_DONE,140,2021-09-21 10:11:20.119630,2021-09-21 12:18:15.473016,2021-09-21 12:16:48.509133+00:00,2021-09-21 12:16:48.509133,2021-09-21 12:16:57.160964,2021-09-21 12:16:57.160964,2021-09-21 12:17:12.011355,None,False,e31c5ea0-00ba-4fb3-9bd6-185237ca1ceb,0bae52dd-93fd-4f49-b678-8e32ae553d40,50000,54913,0.0,nan,7,5,"10, 40, 90, 100, 130, 140, 150",nan
0e6a5dc3-cea1-479e-be5a-0eb3fac4bfcf,TICKETITEM_DONE,150,2021-09-21 10:11:20.124512,2021-09-21 12:18:15.473609,2021-09-21 12:17:20.426306+00:00,2021-09-21 12:17:20.426306,2021-09-21 12:17:30.852106,2021-09-21 12:17:30.852106,2021-09-21 12:17:50.459727,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,0bae52dd-93fd-4f49-b678-8e32ae553d40,6000,6479,0.0,nan,7,6,"10, 40, 90, 100, 130, 140, 150",nan
054f6656-e0b7-4c2c-abe2-743f74108ccd,TICKETITEM_DONE,10,2021-09-21 10:21:04.587468,2021-09-21 12:05:06.488927,2021-09-21 11:59:00.710892+00:00,2021-09-21 11:59:00.710892,2021-09-21 11:59:10.963704,2021-09-21 11:59:10.963704,2021-09-21 11:59:33.397678,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,65608b66-5bc8-481f-b79d-7fbd09cd94ca,120000,138995,0.0,nan,6,0,"10, 40, 100, 120, 130, 140",nan
c9016b58-0ec1-4688-b9cb-b759410932dd,TICKETITEM_DONE,40,2021-09-21 10:21:04.588251,2021-09-21 12:05:06.491535,2021-09-21 11:59:42.385871+00:00,2021-09-21 11:59:42.385871,2021-09-21 11:59:51.913058,2021-09-21 11:59:51.913058,2021-09-21 12:00:19.872486,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,65608b66-5bc8-481f-b79d-7fbd09cd94ca,70000,94210,0.0,nan,6,1,"10, 40, 100, 120, 130, 140",nan
ceed98c7-4cd7-4e99-864e-0ea2b1469f78,TICKETITEM_DONE,100,2021-09-21 10:21:04.589010,2021-09-21 12:05:06.495173,2021-09-21 12:00:25.796794+00:00,2021-09-21 12:00:25.796795,2021-09-21 12:00:35.991383,2021-09-21 12:00:35.991384,2021-09-21 12:00:44.606802,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,65608b66-5bc8-481f-b79d-7fbd09cd94ca,40000,40968,0.0,nan,6,2,"10, 40, 100, 120, 130, 140",nan
c7813b06-eb65-4d5d-b954-d4643f97218f,TICKETITEM_DONE,120,2021-09-21 10:21:04.589740,2021-09-21 12:05:06.497152,2021-09-21 12:00:44.805563+00:00,2021-09-21 12:00:44.805564,2021-09-21 12:00:54.364466,2021-09-21 12:00:54.364466,2021-09-21 12:01:06.640976,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,65608b66-5bc8-481f-b79d-7fbd09cd94ca,15000,16461,0.0,nan,6,3,"10, 40, 100, 120, 130, 140",nan
9da0de50-63e1-45df-b02e-dbdbbe287edf,TICKETITEM_DONE,130,2021-09-21 10:21:04.591611,2021-09-21 12:05:06.502921,2021-09-21 12:01:06.763413+00:00,2021-09-21 12:01:06.763413,2021-09-21 12:01:14.820948,2021-09-21 12:01:14.820948,2021-09-21 12:01:22.508790,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,65608b66-5bc8-481f-b79d-7fbd09cd94ca,2000,1544,0.0,nan,6,4,"10, 40, 100, 120, 130, 140",nan
96f83fd7-dd76-4707-9611-b6c7ac267369,TICKETITEM_DONE,140,2021-09-21 10:21:04.592438,2021-09-21 12:05:06.504876,2021-09-21 12:03:12.560095+00:00,2021-09-21 12:03:12.560095,2021-09-21 12:03:23.256898,2021-09-21 12:03:23.256898,2021-09-21 12:04:43.242741,None,False,d540dc34-5e97-4032-9c6b-ec8e0bf63864,65608b66-5bc8-481f-b79d-7fbd09cd94ca,50000,51282,0.0,nan,6,5,"10, 40, 100, 120, 130, 140",nan
5ab54f83-4d37-40f3-acf0-8e734e3f7c90,TICKETITEM_DONE,10,2021-09-21 10:33:12.921668,2021-09-21 12:19:08.436282,2021-09-21 12:14:12.916526+00:00,2021-09-21 12:14:12.916526,2021-09-21 12:14:25.693297,2021-09-21 12:14:25.693298,2021-09-21 12:14:47.546401,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,0ff84487-ede0-432c-bffc-952f4d63f67d,120000,128726,0.0,nan,6,0,"10, 40, 60, 100, 110, 150",nan
6d1bd9e9-669b-466f-a118-20cb73a09268,TICKETITEM_DONE,40,2021-09-21 10:33:12.922737,2021-09-21 12:19:08.436740,2021-09-21 12:15:55.579960+00:00,2021-09-21 12:15:55.579960,2021-09-21 12:16:04.546288,2021-09-21 12:16:04.546288,2021-09-21 12:16:36.178630,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,0ff84487-ede0-432c-bffc-952f4d63f67d,84000,95610,0.0,nan,6,1,"10, 40, 60, 100, 110, 150",nan
b8a96b7f-ee4e-4f3c-8a0c-db37645be5a7,TICKETITEM_DONE,60,2021-09-21 10:33:12.923709,2021-09-21 12:19:08.437449,2021-09-21 12:16:39.596725+00:00,2021-09-21 12:16:39.596725,2021-09-21 12:16:48.468476,2021-09-21 12:16:48.468476,2021-09-21 12:16:57.719882,None,False,f1f0a3a7-0f9f-4912-81bd-8e2b97f54b52,0ff84487-ede0-432c-bffc-952f4d63f67d,100000,112469,0.0,nan,6,2,"10, 40, 60, 100, 110, 150",nan
03d40eb5-b404-46b2-bc8b-94aa45824e7b,TICKETITEM_DONE,100,2021-09-21 10:33:12.924672,2021-09-21 12:19:08.438721,2021-09-21 12:17:10.624699+00:00,2021-09-21 12:17:10.624699,2021-09-21 12:17:20.396690,2021-09-21 12:17:20.396691,2021-09-21 12:17:30.782438,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,0ff84487-ede0-432c-bffc-952f4d63f67d,40000,48150,0.0,nan,6,3,"10, 40, 60, 100, 110, 150",nan
79dc7643-ba6a-4cf5-96fc-0859f407b389,TICKETITEM_DONE,110,2021-09-21 10:33:12.925900,2021-09-21 12:19:08.440585,2021-09-21 12:17:42.156431+00:00,2021-09-21 12:17:42.156431,2021-09-21 12:17:50.138399,2021-09-21 12:17:50.138399,2021-09-21 12:17:58.189614,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,0ff84487-ede0-432c-bffc-952f4d63f67d,10000,15708,0.0,nan,6,4,"10, 40, 60, 100, 110, 150",nan
9ae5b11d-f218-4b2b-81a8-6caa2766168f,TICKETITEM_DONE,150,2021-09-21 10:33:12.926847,2021-09-21 12:19:08.441593,2021-09-21 12:18:02.561286+00:00,2021-09-21 12:18:02.561286,2021-09-21 12:18:12.598199,2021-09-21 12:18:12.598199,2021-09-21 12:18:44.114545,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,0ff84487-ede0-432c-bffc-952f4d63f67d,8000,10068,0.0,nan,6,5,"10, 40, 60, 100, 110, 150",nan
0288bdf0-eca5-4fee-8aac-d7ad4a7bbd9c,TICKETITEM_DONE,10,2021-09-21 10:56:55.346043,2021-09-21 11:00:19.614398,2021-09-21 10:56:55.664090+00:00,2021-09-21 10:56:55.664090,2021-09-21 10:57:05.313163,2021-09-21 10:57:05.313163,2021-09-21 10:57:32.033818,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,e93d52b4-f7c8-4e04-8719-8b81126ee42d,120000,128357,0.0,nan,5,0,"10, 50, 60, 90, 150",nan
afbc1fc7-5ad1-4410-82fe-6a75edaf7e4f,TICKETITEM_DONE,50,2021-09-21 10:56:55.346918,2021-09-21 11:00:19.615746,2021-09-21 10:57:32.162234+00:00,2021-09-21 10:57:32.162234,2021-09-21 10:57:42.015554,2021-09-21 10:57:42.015554,2021-09-21 10:58:08.490249,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,e93d52b4-f7c8-4e04-8719-8b81126ee42d,70000,71583,0.0,nan,5,1,"10, 50, 60, 90, 150",nan
52c4c860-ea68-4c56-a7cd-4fbf9510b36e,TICKETITEM_DONE,60,2021-09-21 10:56:55.347681,2021-09-21 11:00:19.618552,2021-09-21 10:58:08.640004+00:00,2021-09-21 10:58:08.640004,2021-09-21 10:58:16.788554,2021-09-21 10:58:16.788554,2021-09-21 10:58:27.934548,None,False,f1f0a3a7-0f9f-4912-81bd-8e2b97f54b52,e93d52b4-f7c8-4e04-8719-8b81126ee42d,100000,101896,0.0,nan,5,2,"10, 50, 60, 90, 150",nan
07930e40-9665-478e-813f-71b81f77e310,TICKETITEM_DONE,90,2021-09-21 10:56:55.348478,2021-09-21 11:00:19.623468,2021-09-21 10:58:28.082812+00:00,2021-09-21 10:58:28.082813,2021-09-21 10:58:37.064573,2021-09-21 10:58:37.064573,2021-09-21 10:58:59.685384,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,e93d52b4-f7c8-4e04-8719-8b81126ee42d,50000,70821,0.0,nan,5,3,"10, 50, 60, 90, 150",nan
272ad66a-91b6-4a78-bcf5-d25cedc07083,TICKETITEM_DONE,150,2021-09-21 10:56:55.349268,2021-09-21 11:00:19.625471,2021-09-21 10:59:03.928319+00:00,2021-09-21 10:59:03.928319,2021-09-21 10:59:12.412301,2021-09-21 10:59:12.412301,2021-09-21 10:59:32.255522,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,e93d52b4-f7c8-4e04-8719-8b81126ee42d,7000,8293,0.0,nan,5,4,"10, 50, 60, 90, 150",nan
9875b9a0-e308-4858-b45a-166785918515,TICKETITEM_DONE,10,2021-09-21 11:15:36.100447,2021-09-21 11:19:43.869532,2021-09-21 11:15:42.743894+00:00,2021-09-21 11:15:42.743894,2021-09-21 11:15:52.201495,2021-09-21 11:15:52.201496,2021-09-21 11:16:13.620849,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,61558957-8ac7-40a9-a990-a8f27918b4d2,120000,129393,0.0,nan,6,0,"10, 40, 90, 100, 110, 140",nan
51ae17de-2333-46fd-be02-d358ceb37748,TICKETITEM_DONE,40,2021-09-21 11:15:36.104806,2021-09-21 11:19:43.874146,2021-09-21 11:16:13.862797+00:00,2021-09-21 11:16:13.862797,2021-09-21 11:16:22.853235,2021-09-21 11:16:22.853235,2021-09-21 11:16:50.983532,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,61558957-8ac7-40a9-a990-a8f27918b4d2,70000,75398,0.0,nan,6,1,"10, 40, 90, 100, 110, 140",nan
4bf80341-123c-4711-b73b-521d99b2a1db,TICKETITEM_DONE,90,2021-09-21 11:15:36.107242,2021-09-21 11:19:43.874644,2021-09-21 11:16:51.281128+00:00,2021-09-21 11:16:51.281128,2021-09-21 11:17:00.700313,2021-09-21 11:17:00.700313,2021-09-21 11:18:07.522477,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,61558957-8ac7-40a9-a990-a8f27918b4d2,50000,57403,0.0,nan,6,2,"10, 40, 90, 100, 110, 140",nan
3dc11fae-30e1-43a7-b4b2-4b371fccfdbe,TICKETITEM_DONE,100,2021-09-21 11:15:36.108028,2021-09-21 11:19:43.875090,2021-09-21 11:18:11.023691+00:00,2021-09-21 11:18:11.023691,2021-09-21 11:18:19.381186,2021-09-21 11:18:19.381186,2021-09-21 11:18:27.909733,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,61558957-8ac7-40a9-a990-a8f27918b4d2,40000,55469,0.0,nan,6,3,"10, 40, 90, 100, 110, 140",nan
81a73577-2f05-45bb-94fe-2087652fef61,TICKETITEM_DONE,110,2021-09-21 11:15:36.108824,2021-09-21 11:19:43.875507,2021-09-21 11:18:31.881650+00:00,2021-09-21 11:18:31.881650,2021-09-21 11:18:39.982025,2021-09-21 11:18:39.982026,2021-09-21 11:18:46.903508,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,61558957-8ac7-40a9-a990-a8f27918b4d2,10000,11407,0.0,nan,6,4,"10, 40, 90, 100, 110, 140",nan
440bd657-e777-4a2f-afce-1fc13ab1fe99,TICKETITEM_DONE,140,2021-09-21 11:15:36.109751,2021-09-21 11:19:43.876294,2021-09-21 11:18:52.136915+00:00,2021-09-21 11:18:52.136915,2021-09-21 11:18:59.931512,2021-09-21 11:18:59.931512,2021-09-21 11:19:25.035696,None,False,d540dc34-5e97-4032-9c6b-ec8e0bf63864,61558957-8ac7-40a9-a990-a8f27918b4d2,50000,51726,0.0,nan,6,5,"10, 40, 90, 100, 110, 140",nan
cf63bd46-ed60-47eb-b47d-b0a8df93acd7,TICKETITEM_DONE,10,2021-09-21 11:29:44.416248,2021-09-21 11:33:32.880718,2021-09-21 11:30:08.309042+00:00,2021-09-21 11:30:08.309042,2021-09-21 11:30:19.081773,2021-09-21 11:30:19.081773,2021-09-21 11:30:48.875990,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,1597d72c-1dce-418c-9f85-8942ec2c462f,120000,128025,0.0,nan,6,0,"10, 40, 100, 110, 140, 150",nan
d2497a52-6191-4bc4-8eec-c5c1b79e6a48,TICKETITEM_DONE,40,2021-09-21 11:29:44.418938,2021-09-21 11:33:32.881359,2021-09-21 11:30:49.021775+00:00,2021-09-21 11:30:49.021776,2021-09-21 11:30:58.109464,2021-09-21 11:30:58.109464,2021-09-21 11:31:27.320276,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,1597d72c-1dce-418c-9f85-8942ec2c462f,84000,98975,0.0,nan,6,1,"10, 40, 100, 110, 140, 150",nan
9a46787e-e700-400c-bfdc-2b63d4529ed9,TICKETITEM_DONE,100,2021-09-21 11:29:44.420331,2021-09-21 11:33:32.881965,2021-09-21 11:31:29.860796+00:00,2021-09-21 11:31:29.860796,2021-09-21 11:31:38.995477,2021-09-21 11:31:38.995477,2021-09-21 11:31:48.561170,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,1597d72c-1dce-418c-9f85-8942ec2c462f,40000,53459,0.0,nan,6,2,"10, 40, 100, 110, 140, 150",nan
715caabf-9d72-405e-ab6e-b10158ba2dab,TICKETITEM_DONE,110,2021-09-21 11:29:44.421684,2021-09-21 11:33:32.882550,2021-09-21 11:31:54.477347+00:00,2021-09-21 11:31:54.477348,2021-09-21 11:32:02.593051,2021-09-21 11:32:02.593052,2021-09-21 11:32:09.617631,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,1597d72c-1dce-418c-9f85-8942ec2c462f,10000,11897,0.0,nan,6,3,"10, 40, 100, 110, 140, 150",nan
1e252f18-a218-45b2-a0ec-65de23305d81,TICKETITEM_DONE,140,2021-09-21 11:29:44.422455,2021-09-21 11:33:32.883296,2021-09-21 11:32:12.472897+00:00,2021-09-21 11:32:12.472897,2021-09-21 11:32:20.611036,2021-09-21 11:32:20.611036,2021-09-21 11:32:34.450035,None,False,e31c5ea0-00ba-4fb3-9bd6-185237ca1ceb,1597d72c-1dce-418c-9f85-8942ec2c462f,50000,55530,0.0,nan,6,4,"10, 40, 100, 110, 140, 150",nan
de2aeecd-ff41-4aca-834d-a360844382fe,TICKETITEM_DONE,150,2021-09-21 11:29:44.423221,2021-09-21 11:33:32.886812,2021-09-21 11:32:34.630585+00:00,2021-09-21 11:32:34.630585,2021-09-21 11:32:44.759945,2021-09-21 11:32:44.759945,2021-09-21 11:33:05.642319,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,1597d72c-1dce-418c-9f85-8942ec2c462f,7000,6934,0.0,nan,6,5,"10, 40, 100, 110, 140, 150",nan
0d6a3f0d-1358-4512-90e4-eed0809512f2,TICKETITEM_DONE,10,2021-09-21 11:43:55.060743,2021-09-21 12:29:59.634515,2021-09-21 12:26:00.116161+00:00,2021-09-21 12:26:00.116161,2021-09-21 12:26:10.767669,2021-09-21 12:26:10.767669,2021-09-21 12:26:33.289189,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,b550f505-8995-464e-9f5e-e7d9fa6ca47f,144000,150228,0.0,nan,7,0,"10, 40, 90, 100, 110, 140, 150",nan
9f912aaf-db54-4fd1-ab9a-9f185d2dd356,TICKETITEM_DONE,40,2021-09-21 11:43:55.064086,2021-09-21 12:29:59.635197,2021-09-21 12:26:33.331075+00:00,2021-09-21 12:26:33.331075,2021-09-21 12:26:42.691998,2021-09-21 12:26:42.691998,2021-09-21 12:27:11.891356,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,b550f505-8995-464e-9f5e-e7d9fa6ca47f,70000,127018,0.0,nan,7,1,"10, 40, 90, 100, 110, 140, 150",nan
e7c2918c-0282-468b-8e84-73fe30356606,TICKETITEM_DONE,90,2021-09-21 11:43:55.066873,2021-09-21 12:29:59.635575,2021-09-21 12:27:21.565542+00:00,2021-09-21 12:27:21.565543,2021-09-21 12:27:31.216679,2021-09-21 12:27:31.216680,2021-09-21 12:27:53.651307,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,b550f505-8995-464e-9f5e-e7d9fa6ca47f,50000,61908,0.0,nan,7,2,"10, 40, 90, 100, 110, 140, 150",nan
36dba3f6-6f5e-48b3-ab5d-23b0e5fc7dd2,TICKETITEM_DONE,100,2021-09-21 11:43:55.069622,2021-09-21 12:29:59.635936,2021-09-21 12:28:01.881447+00:00,2021-09-21 12:28:01.881447,2021-09-21 12:28:10.653176,2021-09-21 12:28:10.653177,2021-09-21 12:28:21.470320,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,b550f505-8995-464e-9f5e-e7d9fa6ca47f,40000,43706,0.0,nan,7,3,"10, 40, 90, 100, 110, 140, 150",nan
7c0704ba-0f81-4e7f-b44f-cafcc7da3756,TICKETITEM_DONE,110,2021-09-21 11:43:55.072511,2021-09-21 12:29:59.636683,2021-09-21 12:28:21.533672+00:00,2021-09-21 12:28:21.533673,2021-09-21 12:28:29.651648,2021-09-21 12:28:29.651648,2021-09-21 12:28:36.693890,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,b550f505-8995-464e-9f5e-e7d9fa6ca47f,10000,14881,0.0,nan,7,4,"10, 40, 90, 100, 110, 140, 150",nan
b49e9ad7-a92f-4fd1-8525-faa5baf6fef3,TICKETITEM_DONE,140,2021-09-21 11:43:55.075695,2021-09-21 12:29:59.637297,2021-09-21 12:28:38.663564+00:00,2021-09-21 12:28:38.663564,2021-09-21 12:28:46.613573,2021-09-21 12:28:46.613573,2021-09-21 12:28:59.341736,None,False,7148f280-0f82-4195-9b40-c3358b7fff32,b550f505-8995-464e-9f5e-e7d9fa6ca47f,15000,16664,0.0,nan,7,5,"10, 40, 90, 100, 110, 140, 150",nan
3d257068-d2fb-4c7b-ab63-33c1bbe5beac,TICKETITEM_DONE,150,2021-09-21 11:43:55.078773,2021-09-21 12:29:59.639661,2021-09-21 12:28:59.390141+00:00,2021-09-21 12:28:59.390142,2021-09-21 12:29:09.184230,2021-09-21 12:29:09.184231,2021-09-21 12:29:33.470347,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,b550f505-8995-464e-9f5e-e7d9fa6ca47f,7000,9549,0.0,nan,7,6,"10, 40, 90, 100, 110, 140, 150",nan
f45d3542-9a41-4b09-8c5d-31ac68ccb516,TICKETITEM_DONE,10,2021-09-21 11:45:58.269949,2021-09-21 11:51:39.062610,2021-09-21 11:46:20.049337+00:00,2021-09-21 11:46:20.049337,2021-09-21 11:46:30.909093,2021-09-21 11:46:30.909094,2021-09-21 11:46:57.294304,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,f999c789-5cc6-4e9a-b7d8-e6f7e5c933da,120000,129682,0.0,nan,8,0,"10, 50, 60, 90, 100, 110, 120, 150",nan
1f7fb95b-47fd-4f20-b5a4-c072f691469e,TICKETITEM_DONE,50,2021-09-21 11:45:58.270757,2021-09-21 11:51:39.063670,2021-09-21 11:46:57.414289+00:00,2021-09-21 11:46:57.414289,2021-09-21 11:47:06.546641,2021-09-21 11:47:06.546641,2021-09-21 11:47:40.022314,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,f999c789-5cc6-4e9a-b7d8-e6f7e5c933da,84000,97497,0.0,nan,8,1,"10, 50, 60, 90, 100, 110, 120, 150",nan
96f6285f-f731-4313-8a58-2220532430a2,TICKETITEM_DONE,60,2021-09-21 11:45:58.271489,2021-09-21 11:51:39.064491,2021-09-21 11:47:40.153595+00:00,2021-09-21 11:47:40.153596,2021-09-21 11:47:48.752007,2021-09-21 11:47:48.752008,2021-09-21 11:48:15.779033,None,False,f1f0a3a7-0f9f-4912-81bd-8e2b97f54b52,f999c789-5cc6-4e9a-b7d8-e6f7e5c933da,120000,121507,0.0,nan,8,2,"10, 50, 60, 90, 100, 110, 120, 150",nan
c413ae4c-ef87-4766-8ec9-91e26f2200f9,TICKETITEM_DONE,90,2021-09-21 11:45:58.272212,2021-09-21 11:51:39.065088,2021-09-21 11:48:21.221211+00:00,2021-09-21 11:48:21.221211,2021-09-21 11:48:30.872229,2021-09-21 11:48:30.872230,2021-09-21 11:48:52.395727,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,f999c789-5cc6-4e9a-b7d8-e6f7e5c933da,60000,75463,0.0,nan,8,3,"10, 50, 60, 90, 100, 110, 120, 150",nan
